tconst,title,year,genres,rating,votes,clean_title,description
tt3361792,Tolkien,2019,"Biography,Drama,Romance",6.8,50743.0,tolkien,"England, early 20th century. The future writer and philologist John Ronald Reuel Tolkien (1892-1973) and three of his schoolmates create a strong bond between them as they share the same passion for literature and art, a true fellowship that strengthens as they grow up, but the outbreak of World War I threatens to shatter it."
tt0100050,Look Who's Talking Too,1990,"Comedy,Family,Romance",4.7,50713.0,look who's talking too,"Mollie and James are together and raising a family, which now consists of an older Mikey and his baby sister, Julie. Tension between the siblings arises, and as well with Mollie and James when Mollie's brother Stuart moves in. Mikey is also learning how to use the toilet for the first time."
tt9900782,Kaithi,2019,"Action,Crime,Thriller",8.4,50708.0,kaithi,"Dilli, a convicted criminal, is out on parole to meet his daughter. However, a drug bust sets him off on a mission to save the life of police officers."
tt0278435,Enough,2002,"Crime,Drama,Thriller",5.8,50692.0,enough,"Working-class waitress Slim thought she was entering a life of domestic bliss when she married Mitch, the man of her dreams. After the arrival of their first child, her picture perfect life is shattered when she discovers Mitch's hidden possessive dark side, a controlling and abusive alter ego that can turn trust, love and tranquility into terror. Terrified for her child's safety, Slim flees with her daughter. Relentless in his pursuit and enlisting the aid of lethal henchmen, Mitch continually stalks the prey that was once his family."
tt0263757,Uptown Girls,2003,"Comedy,Drama,Romance",6.3,50680.0,uptown girls,"Molly Gunn, the freewheeling daughter of a deceased rock legend, is forced to get a job when her manager steals her money. As nanny to Ray - the precocious, oft-ignored daughter of a music executive - she learns what it means to be an adult while teaching Ray how to be a child."
tt0058182,A Hard Day's Night,1964,"Comedy,Musical",7.5,50669.0,a hard day's night,"Capturing John Lennon, Paul McCartney, George Harrison and Ringo Starr in their electrifying element, 'A Hard Day's Night' is a wildly irreverent journey through this pastiche of a day in the life of The Beatles during 1964. The band have to use all their guile and wit to avoid the pursuing fans and press to reach their scheduled television performance, in spite of Paul's troublemaking grandfather and Ringo's arrest."
tt0103956,Child's Play 3,1991,"Horror,Thriller",5.2,50607.0,child's play 3,"Eight years after seemingly destroying the killer doll, teen Andy Barclay is placed in a military school, and the spirit of Chucky returns to renew his quest and seek vengeance after being recreated from a mass of melted plastic."
tt0100477,The Rescuers Down Under,1990,"Adventure,Animation,Comedy",6.8,50565.0,the rescuers down under,"A lawless poacher wants to capture a majestic and rare golden eagle, so he kidnaps the boy who knows where to find the bird. Not to worry -- the Rescue Aid Society's top agents, heroic mice Miss Bianca and Bernard, fly to Australia to save the day. Accompanying the fearless duo are bumbling albatross Wilbur and local field operative Jake the Kangaroo Rat."
tt1172991,The Company Men,2010,Drama,6.7,50562.0,the company men,"Bobby Walker lives the proverbial American dream: great job, beautiful family, shiny Porsche in the garage. When corporate downsizing leaves him and two co-workers jobless, the three men are forced to re-define their lives as men, husbands and fathers."
tt12908150,The Life of Chuck,2024,"Drama,Fantasy,Sci-Fi",7.3,50511.0,the life of chuck,"In this extraordinary story of an ordinary man, Charles 'Chuck' Krantz experiences the wonder of love, the heartbreak of loss, and the multitudes contained in all of us."
tt6857376,Palmer,2021,Drama,7.3,50500.0,palmer,"After 12 years in prison, former high school football star Eddie Palmer returns home to put his life back together—and forms an unlikely bond with Sam, an outcast boy from a troubled home. But Eddie's past threatens to ruin his new life and family."
tt0240468,Kung Pow: Enter the Fist,2002,"Action,Comedy",6.2,50447.0,kung pow: enter the fist,"A movie within a movie, created to spoof the martial arts genre. Writer/director Steve Oedekerk uses contemporary characters and splices them into a 1970s kung-fu film, weaving the new and old together.  As the main character, The Chosen One, Oedekerk sets off to avenge the deaths of his parents at the hands of kung-fu legend Master Pain. Along the way he encounters some strange characters."
tt1053810,The Big Year,2011,Comedy,6.2,50426.0,the big year,"Three fanatical bird-watchers spend an entire year competing to spot the highest number of species as El Nino sends an extraordinary variety of rare breeds flying up into the U.S., but they quickly discover that there are more important things than coming out on top of the competition."
tt0455499,Garfield: A Tail of Two Kitties,2006,"Adventure,Comedy,Family",5.0,50414.0,garfield: a tail of two kitties,"Jon and Garfield visit the United Kingdom, where a case of mistaken cat identity finds Garfield ruling over a castle. His reign is soon jeopardized by the nefarious Lord Dargis, who has designs on the estate."
tt0099141,Bird on a Wire,1990,"Action,Comedy,Crime",6.0,50410.0,bird on a wire,"An FBI informant has kept his new identity secret for 15 years. Now an old flame has recognised him, and the bad guys are back for revenge."
tt14993250,Rocky Aur Rani Kii Prem Kahaani,2023,"Comedy,Drama,Family",6.5,50407.0,rocky aur rani kii prem kahaani,"Gym-freak brat Rocky falls in love with Rani, who comes from a well-educated Bengali family. Being from polar opposite worlds, the two decide to switch their families to adjust to each other's cultures and backgrounds and to know if their marriage will survive. Rocky and Rani are trapped in a world where they are united by love but divided by families and the ultimate question is will they fit in?"
tt0309377,Blood Work,2002,"Action,Crime,Drama",6.4,50380.0,blood work,"Still recovering from a heart transplant, a retired FBI profiler returns to service when his own blood analysis offers clues to the identity of a serial killer."
tt1402488,Happy Feet Two,2011,"Adventure,Animation,Comedy",5.8,50377.0,happy feet two,"Mumble the penguin has a problem: his son Erik, who is reluctant to dance, encounters the Mighty Sven — a penguin who can fly! Things get worse for Mumble when the world is shaken by powerful forces, causing him to bring together the penguin nations and their allies to set things right."
tt3513500,Chip 'n Dale: Rescue Rangers,2022,"Action,Adventure,Animation",6.9,50374.0,chip 'n dale: rescue rangers,"Decades since their successful television series was canceled, Chip has succumbed to a life of suburban domesticity as an insurance salesman. Dale, meanwhile, has had CGI surgery and works the nostalgia convention circuit, desperate to relive his glory days. When a former cast mate mysteriously disappears, Chip and Dale must repair their broken friendship and take on their Rescue Rangers detective personas once again to save their friend’s life."
tt0057193,It's a Mad Mad Mad Mad World,1963,"Action,Adventure,Comedy",7.5,50331.0,it's a mad mad mad mad world,"A group of strangers come across a man dying after a car crash who proceeds to tell them about the $350,000 he buried in California. What follows is the madcap adventures of those strangers as each attempts to claim the prize for himself."
tt0117407,Pusher,1996,"Crime,Thriller",7.3,50324.0,pusher,A drug pusher grows increasingly desperate after a botched deal leaves him with a large debt to a ruthless drug lord.
tt1640459,Hobo with a Shotgun,2011,"Action,Adventure,Comedy",6.1,50273.0,hobo with a shotgun,"A vigilante homeless man pulls into a new city and finds himself trapped in urban chaos, a city where crime rules and where the city's crime boss reigns. Seeing an urban landscape filled with armed robbers, corrupt cops, abused prostitutes and even a pedophile Santa, the Hobo goes about bringing justice to the city the best way he knows how - with a 20-gauge shotgun. Mayhem ensues when he tries to make things better for the future generation. Street justice will indeed prevail."
tt10280296,Sardar Udham,2021,"Crime,Drama,History",8.3,50209.0,sardar udham,"A young Sardar Udham Singh left deeply scarred by the Jallianwala Bagh massacre, escaped into the mountains of Afghanistan, reaching London in 1933-34. Carrying an unhealed wound for 21 years, the revolutionary assassinated Michael O’Dwyer on 13th March, 1940, the man at the helm of affairs in Punjab, April 1919 to avenge the lost lives of his beloved brethren."
tt1920849,Bachelorette,2012,"Comedy,Romance",5.3,50145.0,bachelorette,Three friends are asked to be bridesmaids at a wedding of a woman they used to ridicule back in high school.
tt0118954,Deconstructing Harry,1997,Comedy,7.3,50133.0,deconstructing harry,"Writer Harry Block draws inspiration from people he knows, and from events that happened to him, sometimes causing these people to become alienated from him as a result."
tt0096787,All Dogs Go to Heaven,1989,"Adventure,Animation,Comedy",6.8,50077.0,all dogs go to heaven,"When a casino-owning dog named Charlie is murdered by his rival Carface, he finds himself in Heaven basically by default since all dogs go to heaven. However, since he wants to get back at his killer, he cons his way back to the living with the warning that doing that damns him to Hell. Once back, he teams with his old partner, Itchy, to prep his retaliation. He also stumbles onto an orphan girl who can talk to the animals, thus allowing him to get the inside info on the races to ensure his wins to finance his plans. However, all the while, he is still haunted by nightmares of what's waiting for him on the other side unless he can prove that he is worthy of Heaven again."
tt0179116,But I'm a Cheerleader,1999,"Comedy,Drama,Romance",6.9,50076.0,but i'm a cheerleader,"Megan is an all-American girl. A cheerleader. She has a boyfriend. But Megan doesn't like kissing her boyfriend very much. And she's pretty touchy with her cheerleader friends. Her conservative parents worry that she must be a lesbian and send her off to ""sexual redirection"" school, where she must, with other lesbians and gays learn how to be straight."
tt7431594,Race 3,2018,"Action,Thriller",1.9,50076.0,race 3,"The Singh family comprises of Shamsher his step-son Sikandar, twins Suraj and Sanjana. They run a business of illegal arms and trade with the help of their friend Yash. Things get dramatic when Jessica meets Sikandar and the family ties are strained under each character’s ulterior motives."
tt0102034,Highlander II: The Quickening,1991,"Action,Adventure,Drama",4.2,50073.0,highlander ii: the quickening,"In the year 2024, the ozone layer is believed to have been destroyed, and it's up to MacLeod and Ramirez to set things right. Opposition comes from both the planet Zeist (MacLeod and Ramirez's homeworld) and a corporation profiting from the supposed lack of ozone. Also, flashbacks show the story behind MacLeod and Ramirez's exile from Zeist."
tt0068361,The Discreet Charm of the Bourgeoisie,1972,"Comedy,Drama,Fantasy",7.7,50030.0,the discreet charm of the bourgeoisie,"In Luis Buñuel’s deliciously satiric masterpiece, an upper-class sextet sits down to dinner but never eats, their attempts continually thwarted by a vaudevillian mixture of events both actual and imagined."
tt1462769,The Odd Life of Timothy Green,2012,"Comedy,Drama,Family",6.6,50023.0,the odd life of timothy green,"A childless couple bury a box in their backyard, containing all of their wishes for an infant. Soon, a child is born, though Timothy Green is not all that he appears."
tt0107969,Rising Sun,1993,"Action,Crime,Drama",6.3,49998.0,rising sun,"When a prostitute is found dead in a Los Angeles skyscraper occupied by a large Japanese corporation, detectives John Connor and Web Smith are called in to investigate. Although Connor has previous experience working in Japan, cultural differences make their progress difficult until a security disc showing the murder turns up. Close scrutiny proves the disc has been doctored, and the detectives realize they're dealing with a cover-up as well."
tt0095675,Women on the Verge of a Nervous Breakdown,1988,"Comedy,Drama",7.5,49996.0,women on the verge of a nervous breakdown,"Pepa resolves to kill herself with a batch of sleeping-pill-laced gazpacho after her lover leaves her. Fortunately, she is interrupted by a deliciously chaotic series of events."
tt1216491,Kill the Messenger,2014,"Biography,Crime,Drama",6.9,49992.0,kill the messenger,A reporter becomes the target of a vicious smear campaign that drives him to the point of suicide after he exposes the CIA's role in arming Contra rebels in Nicaragua and importing cocaine into California. Based on the true story of journalist Gary Webb.
tt12921446,The Exorcist: Believer,2023,Horror,4.8,49978.0,the exorcist: believer,"Since his wife's death, Victor has raised his daughter Angela alone. After she and her friend return from a three-day disappearance with missing memories, they begin displaying frightening behavior reminiscent of the MacNeil possession fifty years prior."
tt2017020,The Smurfs 2,2013,"Adventure,Animation,Comedy",5.3,49897.0,the smurfs 2,"The evil wizard Gargamel creates a couple of mischievous Smurf-like creatures called the Naughties that he hopes will let him harness the all-powerful, magical Smurf-essence. But when he discovers that only a real Smurf can give him what he wants, and only a secret spell that Smurfette knows can turn the Naughties into real Smurfs, Gargamel kidnaps Smurfette and brings her to Paris, where he has been winning the adoration of millions as the world¹s greatest sorcerer. It's up to Papa, Clumsy, Grouchy, and Vanity to return to our world, reunite with their human friends Patrick and Grace Winslow, and rescue her! Will Smurfette, who has always felt different from the other Smurfs, find a new connection with the Naughties Vexy and Hackus or will the Smurfs convince her that their love for her is True Blue?"
tt0808399,"New York, I Love You",2008,"Comedy,Drama,Romance",6.2,49838.0,"new york, i love you","New York, I Love You delves into the intimate lives of New Yorkers as they grapple with, delight in and search for love. Journey from the Diamond District in the heart of Manhattan, through Chinatown and the Upper East Side, towards the Village, into Tribeca, and Brooklyn as lovers of all ages try to find romance in the Big Apple."
tt9619798,The Wrong Missy,2020,"Comedy,Romance",5.8,49835.0,the wrong missy,"A guy meets the woman of his dreams and invites her to his company's corporate retreat, but realizes he sent the invite to the wrong person."
tt0140888,Central Station,1998,Drama,8.0,49835.0,central station,"An emotional journey of a former school teacher, who writes letters for illiterate people, and a young boy, whose mother has just died, as they search for the father he never knew."
tt19847976,Wicked: For Good,2025,"Drama,Family,Fantasy",6.8,49762.0,wicked: for good,"As an angry mob rises against the Wicked Witch, Glinda and Elphaba will need to come together one final time. With their singular friendship now the fulcrum of their futures, they will need to truly see each other, with honesty and empathy, if they are to change themselves, and all of Oz, for good."
tt3205376,Slow West,2015,"Adventure,Drama,Romance",6.9,49740.0,slow west,"In the Old West, a 17-year-old Scottish boy teams up with a mysterious gunman to find the woman with whom he is infatuated."
tt0279113,The Good Girl,2002,"Drama,Romance",6.4,49710.0,the good girl,A discount store clerk strikes up an affair with a stock boy who considers himself the incarnation of Holden Caulfield.
tt0093886,Roxanne,1987,"Comedy,Romance",6.6,49700.0,roxanne,"In this modern take on Edmond Rostand's classic play ""Cyrano de Bergerac,"" C. D. Bales is the witty, intelligent, and brave fire chief of a small Pacific Northwest town who, due to the size of his enormous nose, declines to pursue the girl of his dreams, lovely Roxanne Kowalski. Instead, when his shy underling Chris McConnell becomes smitten with Roxanne, C.D. feeds the handsome young man the words of love to win her heart."
tt1470023,MacGruber,2010,"Action,Comedy",5.6,49678.0,macgruber,"Ex-special operative MacGruber is called back into action to take down his archenemy, Dieter Von Cunth, who's in possession of a nuclear warhead and bent on destroying Washington, DC."
tt5525650,The Goat Life,2024,"Adventure,Drama",7.1,49638.0,the goat life,"Indian migrant worker Najeeb Muhammad goes to Saudi Arabia to earn money. However, in a twist of fate, he finds himself living a slave-like existence, herding goats in the middle of the desert."
tt1620680,A Wrinkle in Time,2018,"Adventure,Drama,Family",4.3,49568.0,a wrinkle in time,"After the disappearance of her scientist father, three peculiar beings send Meg, her brother, and her friend to space in order to find him."
tt0108122,Short Cuts,1993,"Comedy,Drama",7.6,49542.0,short cuts,"Many loosely connected characters cross paths in this film, based on the stories of Raymond Carver. Waitress Doreen Piggot accidentally runs into a boy with her car. Soon after walking away, the child lapses into a coma. While at the hospital, the boy's grandfather tells his son, Howard, about his past affairs. Meanwhile, a baker starts harassing the family when they fail to pick up the boy's birthday cake."
tt0491175,Suburbicon,2017,"Comedy,Crime,Drama",5.8,49523.0,suburbicon,"In the quiet family town of Suburbicon during the 1950s, the best and worst of humanity is hilariously reflected through the deeds of seemingly ordinary people. When a home invasion turns deadly, a picture-perfect family turns to blackmail, revenge and murder."
tt0240462,Dr. Dolittle 2,2001,"Comedy,Family,Fantasy",4.8,49510.0,dr. dolittle 2,"A group of beavers ask Dr. Dolittle to save their habitat from loggers. The only hope is to get the forest preserved because it's the home of a protected bear, but there's a problem: the bear's the only bear in the forest, so she can't reproduce. Undaunted, Dolittle persuades a circus bear to help out, but he has to teach him not just the ways of the wild, but the wiles of lady bears too."
tt0892255,Che: Part One,2008,"Biography,Drama,History",7.1,49500.0,che: part one,"The Argentine, begins as Che and a band of Cuban exiles (led by Fidel Castro) reach the Cuban shore from Mexico in 1956. Within two years, they mobilized popular support and an army and toppled the U.S.-friendly regime of dictator Fulgencio Batista."
tt2980210,A Hologram for the King,2016,"Comedy,Drama,Romance",6.1,49443.0,a hologram for the king,"Alan Clay, a struggling American businessman, travels to Saudi Arabia to sell a new technology to the King, only to be challenged by endless Middle Eastern bureaucracy, a perpetually absent monarch, and a suspicious growth on his back."
tt0450405,Cirque du Freak: The Vampire's Assistant,2009,"Action,Adventure,Fantasy",5.8,49421.0,cirque du freak: the vampire's assistant,"When Darren Shan is taken to a circus that's chock-full of sideshow oddities, he meets a vampire and receives a life-changing bite on the neck."
tt3721936,American Honey,2016,"Adventure,Drama,Romance",7.0,49335.0,american honey,"A restless teenager escapes her troubled home and joins a traveling crew of young drifters selling magazines across the American Midwest. Immersed in a world of reckless partying, risky hustles, and fleeting romances, she searches for freedom and belonging on the open road."
tt0107507,Manhattan Murder Mystery,1993,"Comedy,Mystery",7.3,49298.0,manhattan murder mystery,A middle-aged couple suspects foul play when their neighbor's wife suddenly drops dead.
tt0190641,Pokémon: The First Movie - Mewtwo Strikes Back,1998,"Action,Adventure,Animation",6.3,49290.0,pokémon: the first movie - mewtwo strikes back,"Determined to prove its superiority, a bio-engineered Pokémon called Mewtwo lures Ash, Pikachu and others into a Pokemon match like none before."
tt11304740,Wish,2023,"Adventure,Animation,Comedy",5.6,49286.0,wish,"Asha, a sharp-witted idealist, makes a wish so powerful that it is answered by a cosmic force – a little ball of boundless energy called Star. Together, Asha and Star confront a most formidable foe - the ruler of Rosas, King Magnifico - to save her community and prove that when the will of one courageous human connects with the magic of the stars, wondrous things can happen."
tt4815122,Time Trap,2017,"Action,Adventure,Mystery",6.2,49264.0,time trap,A group of students become trapped inside a mysterious cave where they discover time passes differently underground than on the surface.
tt1999995,Would You Rather,2012,"Horror,Thriller",5.7,49251.0,would you rather,"Desperate to help her ailing brother, a young woman agrees to compete in a deadly game of ""Would You Rather"" hosted by a sadistic aristocrat."
tt0084649,The Secret of NIMH,1982,"Adventure,Animation,Drama",7.5,49237.0,the secret of nimh,"A widowed field mouse must move her family -- including an ailing son -- to escape a farmer's plow. Aided by a crow and a pack of superintelligent, escaped lab rats, the brave mother struggles to transplant her home to firmer ground."
tt0087597,The Last Starfighter,1984,"Action,Adventure,Sci-Fi",6.7,49219.0,the last starfighter,"Video game expert Alex Rogan finds himself transported to another planet after conquering the video game The Last Starfighter, only to find out it was just a test. He was recruited to join the team of best Starfighters to defend their world from the attack."
tt6803046,The Vast of Night,2019,"Drama,Mystery,Sci-Fi",6.7,49200.0,the vast of night,"At the dawn of the space-race, two radio-obsessed teens discover a strange frequency over the airwaves in what becomes the most important night of their lives and in the history of their small town."
tt1788391,Kill List,2011,"Crime,Drama,Horror",6.4,49185.0,kill list,"Nearly a year after a botched job, a hitman takes a new assignment with the promise of a big payoff for three killings. What starts off as an easy task soon unravels, sending the killer into the heart of darkness."
tt1647668,Million Dollar Arm,2014,"Biography,Drama,Family",7.0,49164.0,million dollar arm,"In a last-ditch effort to save his career, sports agent JB Bernstein dreams up a wild game plan to find Major League Baseball’s next great pitcher from a pool of cricket players in India. He soon discovers two young men who can throw a fastball but know nothing about the game of baseball. Or America. It’s an incredible and touching journey that will change them all — especially JB, who learns valuable lessons about teamwork, commitment and family."
tt14577874,It's What's Inside,2024,"Comedy,Mystery,Sci-Fi",6.6,49162.0,it's what's inside,A pre-wedding reunion descends into a psychological nightmare for a group of college friends when a surprise guest arrives with a mysterious suitcase.
tt1214962,Seeking Justice,2011,"Action,Drama,Mystery",6.1,49159.0,seeking justice,"After his wife is assaulted, a husband enlists the services of a vigilante group to help him settle the score."
tt4435072,Liger,2022,"Action,Drama,Romance",2.6,49157.0,liger,"The journey of Liger, from Karimnagar to Mumbai, from a nobody to a competitor, in his search for recognition while navigating his weaknesses, relationships, and love life."
tt1273678,The Spy Next Door,2010,"Action,Comedy,Family",5.5,49139.0,the spy next door,"Former CIA spy Bob Ho takes on his toughest assignment to date: looking after his girlfriend's three kids, who haven't exactly warmed to their mom's beau. And when one of the youngsters accidentally downloads a top-secret formula, Bob's longtime nemesis, a Russian terrorist, pays a visit to the family."
tt0457419,Mr. Magorium's Wonder Emporium,2007,"Comedy,Family,Fantasy",6.2,49091.0,mr. magorium's wonder emporium,"Molly Mahoney is the awkward and insecure manager of Mr. Magorium's Wonder Emporium—the strangest, most fantastic and most wonderful toy store in the world. After Mr. Magorium bequeaths the store to her, a dark and ominous change begins to take over the once-remarkable Emporium."
tt0871426,Baby Mama,2008,"Comedy,Romance",6.0,49061.0,baby mama,"A successful, single businesswoman who dreams of having a baby discovers she is infertile and hires a working class woman to be her unlikely surrogate."
tt0035446,To Be or Not to Be,1942,"Comedy,Romance,War",8.1,49046.0,to be or not to be,"During the Nazi occupation of Poland, an acting troupe becomes embroiled in a Polish soldier's efforts to track down a German spy."
tt0104437,"Honey, I Blew Up the Kid",1992,"Adventure,Comedy,Family",4.9,49039.0,"honey, i blew up the kid","Wayne Szalinski is at it again. But instead of shrinking things, he tries to make a machine that can make things grow. As in the first one, his machine isn't quite accurate. But when he brings Nick & his toddler son Adam to see his invention, the machine unexpectedly starts working. And when Adam comes right up to the machine, he gets zapped along with his stuffed bunny."
tt0093605,Near Dark,1987,Horror,6.9,49033.0,near dark,A farm boy reluctantly becomes a member of the undead when a girl he meets turns out to be part of a band of vampires who roam the highways in stolen cars.
tt1160996,The Colony,2013,"Action,Horror,Sci-Fi",5.3,49026.0,the colony,"Forced underground by the next ice age, a struggling outpost of survivors must fight to preserve humanity against a threat even more savage than nature."
tt0113326,Rumble in the Bronx,1995,"Action,Comedy,Crime",6.8,48995.0,rumble in the bronx,"Keong comes from Hong Kong to visit New York for his uncle's wedding. His uncle runs a market in the Bronx and Keong offers to help out while Uncle is on his honeymoon. During his stay in the Bronx, Keong befriends a neighbor kid and beats up some neighborhood thugs who cause problems at the market. One of those petty thugs in the local gang stumbles into a criminal situation way over his head."
tt1772250,The Hidden Face,2011,"Drama,Mystery,Thriller",7.3,48973.0,the hidden face,A Spanish orchestra conductor deals with the mysterious disappearance of his girlfriend.
tt5797184,Escape from Pretoria,2020,"Action,Biography,Crime",6.8,48956.0,escape from pretoria,"South Africa, 1978. Tim Jenkin and Stephen Lee, two white political activists from the African National Congress imprisoned by the apartheid regime, put a plan in motion to escape from the infamous Pretoria Prison."
tt12749596,Host,2020,"Horror,Mystery",6.5,48912.0,host,"Six friends hire a medium to hold a séance via Zoom during lockdown — but they get far more than they bargained for as things quickly go wrong. When an evil spirit starts invading their homes, they begin to realise they might not survive the night."
tt1730768,The Zookeeper's Wife,2017,"Biography,Drama,History",7.0,48880.0,the zookeeper's wife,"The account of keepers of the Warsaw Zoo, Jan and Antonina Zabinski, who helped save hundreds of people and animals during the Nazi invasion."
tt0421729,Big Momma's House 2,2006,"Comedy,Crime",4.8,48858.0,big momma's house 2,"FBI agent Malcolm Turner goes back undercover as Big Momma, a slick-talking, slam-dunking Southern granny with attitude to spare! Now this granny must play nanny to three dysfunctional upper-class kids in order to spy on their computer hacker father."
tt11198810,She Said,2022,"Crime,Drama,History",7.3,48773.0,she said,New York Times reporters Megan Twohey and Jodi Kantor break one of the most important stories in a generation — a story that helped launch the #MeToo movement and shattered decades of silence around the subject of sexual assault in Hollywood.
tt3841424,Land of Mine,2015,"Drama,History,War",7.8,48770.0,land of mine,"In the days following the surrender of Germany in May 1945, a group of young German prisoners of war is handed over to the Danish authorities and subsequently sent to the West Coast, where they are ordered to remove the more than two million mines that the Germans had placed in the sand along the coast. With their bare hands, crawling around in the sand, the boys are forced to perform the dangerous work under the leadership of a Danish sergeant."
tt0089173,Friday the 13th: A New Beginning,1985,"Horror,Mystery,Thriller",4.8,48750.0,friday the 13th: a new beginning,"Homicidal maniac Jason returns from the grave to cause more bloody mayhem. Young Tommy may have escaped from Crystal Lake, but he’s still haunted by the gruesome events that happened there. When gory murders start happening at the secluded halfway house for troubled teens where he now lives, it seems like his nightmarish nemesis, Jason, is back for more sadistic slaughters."
tt3097204,The Inbetweeners 2,2014,Comedy,6.4,48734.0,the inbetweeners 2,"Neil, Will and Simon receive an invite from Jay to join him in Australia whilst on his gap year, who promises them it’s ”the sex capital of the world”. With their lives now rather dull compared to their hedonistic school days and legendary lads holiday, it’s an offer they can’t refuse. Once again, they put growing up temporarily on-hold, and embark on a backpacking holiday of a lifetime in an awful car, inspired by Peter Andre’s ‘Mysterious Girl’. Will soon finds himself battling with the lads to do something cultural, whilst they focus their attention on drinking, girls, and annoying fellow travelers."
tt0079641,Nosferatu the Vampyre,1979,"Drama,Horror",7.4,48690.0,nosferatu the vampyre,A real estate agent leaves behind his beautiful wife to go to Transylvania to visit the mysterious Count Dracula and formalize the purchase of a property in Wismar.
tt9288822,The Wonder,2022,"Drama,Mystery,Thriller",6.6,48673.0,the wonder,"Haunted by her past, a nurse travels from England to a remote Irish village in 1862 to investigate a young girl's supposedly miraculous fast."
tt1182350,You Will Meet a Tall Dark Stranger,2010,"Comedy,Drama,Romance",6.3,48642.0,you will meet a tall dark stranger,"Two married couples find only trouble and heartache as their complicated lives unfold. After 40 years of marriage, Alfie leaves his wife to pursue what he thinks is happiness with a call girl. His wife, Helena, reeling from abandonment, decides to follow the advice of a psychic. Sally, the daughter of Alfie and Helena, is unhappy in her marriage and develops a crush on her boss, while her husband, Roy, falls for a woman engaged to be married."
tt1698641,"Alexander and the Terrible, Horrible, No Good, Very Bad Day",2014,"Comedy,Drama,Family",6.2,48625.0,"alexander and the terrible, horrible, no good, very bad day","Alexander's day begins with gum stuck in his hair, followed by more calamities. Though he finds little sympathy from his family and begins to wonder if bad things only happen to him, his mom, dad, brother, and sister all find themselves living through their own terrible, horrible, no good, very bad day."
tt0078767,The Amityville Horror,1979,Horror,6.2,48597.0,the amityville horror,"George Lutz, his wife Kathy, and their three children have just moved into a beautiful, and improbably cheap, Victorian mansion nestled in the sleepy coastal town of Amityville, Long Island. However, their dream home is concealing a horrific past and soon each member of the Lutz family is plagued with increasingly strange and violent visions and impulses."
tt0107034,The Good Son,1993,"Drama,Thriller",6.4,48596.0,the good son,"A young boy stays with his aunt and uncle, and befriends his cousin who's the same age. But his cousin begins showing increasing signs of psychotic behavior."
tt5886440,Marrowbone,2017,"Drama,Horror,Mystery",6.7,48554.0,marrowbone,A young man and his three younger siblings are plagued by a sinister presence in the sprawling manor in which they live.
tt0306685,Cradle 2 the Grave,2003,"Action,Crime,Drama",5.8,48481.0,cradle 2 the grave,"Gang leader Tony pulls off a major diamond heist with his crew, but cop-turned-criminal Ling knows who has the loot and responds by kidnapping Tony's daughter and holding her for ransom. Unfortunately, Tony's lost the diamonds as well. As he frantically searches for his daughter and the jewels, Tony pairs with a high-kicking government agent who once worked with Ling and seeks revenge on him."
tt0084522,Porky's,1981,Comedy,6.2,48472.0,porky's,"In 1954 Florida, a group of high school boys head to a strip club in the Everglades in an attempt to lose their collective virginity. When the club's owner and his sheriff brother swindle them out of their money and embarrass them, the boys plan revenge."
tt2918436,The Lazarus Effect,2015,"Horror,Mystery,Sci-Fi",5.2,48371.0,the lazarus effect,"Medical researcher Frank, his fiancee Zoe and their team have achieved the impossible: they have found a way to revive the dead. After a successful, but unsanctioned, experiment on a lifeless animal, they are ready to make their work public. However, when their dean learns what they've done, he shuts them down. Zoe is killed during an attempt to recreate the experiment, leading Frank to test the process on her. Zoe is revived -- but something evil is within her."
tt0112896,Dracula: Dead and Loving It,1995,"Comedy,Fantasy,Horror",5.9,48364.0,dracula: dead and loving it,"When a lawyer shows up at the vampire's doorstep, he falls prey to his charms and joins him in his search for fresh blood. Enter Professor Van Helsing, who may be the only one able to vanquish the Count."
tt3401882,Fist Fight,2017,Comedy,5.6,48355.0,fist fight,"When one school teacher gets the other fired, he is challenged to an after-school fight."
tt1286126,A.R.O.G,2008,"Comedy,Sci-Fi",7.4,48329.0,a.r.o.g,Commander Logar fools Arif and sends him 1.000.000 years back in the time. He must civilize people from past to reach today.
tt3387648,The Taking of Deborah Logan,2014,"Fantasy,Horror,Mystery",6.0,48327.0,the taking of deborah logan,"What starts as a poignant medical documentary about Deborah Logan's descent into Alzheimer's disease and her daughter's struggles as caregiver degenerates into a maddening portrayal of dementia at its most frightening, as hair-raising events begin to plague the family and crew and an unspeakable malevolence threatens to tear the very fabric of sanity from them all."
tt1114677,Hannah Montana: The Movie,2009,"Comedy,Drama,Family",4.8,48313.0,hannah montana: the movie,"When Miley Stewart (aka pop-star Hannah Montana) gets too caught up in the superstar celebrity lifestyle, her dad decides it's time for a total change of scenery. But sweet niblets! Miley must trade in all the glitz and glamour of Hollywood for some ol' blue jeans on the family farm in Tennessee, and question if she can be both Miley Stewart and Hannah Montana."
tt1531901,Byzantium,2012,"Drama,Fantasy,Horror",6.5,48257.0,byzantium,"Residents of a coastal town learn, with deadly consequences, the secret shared by the two mysterious women who have sought refuge at a local boarding house, the Byzantium."
